word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
summoning,summon,summoning,,summon,summon,inflected_form,summoning,,,corruption_defilement_curse,,the act of calling or bringing something into existence,,calling;invoking;conjuring,,,58,54,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,summoning:58,14.0775,0.9,False,
profane,profane,profane,,profane,profane,base,profane,,,dark_profane,,"considered unclean or polluted, morally corrupted",,tainted;defiled;desecrated,hallowed;consecrated;sanctified,,3,3,2,ItemSparse;JournalEncounter,profane:3,115.3863,0.7,True,low_confidence
sinister,sinister,sinister,,sinister,sinister,base,sinister,,,dark_profane,,having or showing a wicked or evil nature,,wicked;evil,,,98,98,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,sinister:98,44.5951,0.5,True,low_confidence
dire,dire,dire,,dire,dire,base,dire,,,dark_profane,,"serious or severe, often in a way that is frightening or unpleasant",,serious;severe;frightening,hopeful;encouraging,,49,44,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,dire:49,43.912,0.7,True,low_confidence
malevolent,malevolent,malevolent,,malevolent,malevolent,base,malevolent,,,dark_profane,,having or showing a wish to do harm to others,,evil;wicked;cruel,benevolent;kind;gentle,,27,27,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,malevolent:27,41.3322,0.9,False,
damned,damn,damned,,damn,damn,inflected_form,damned,,,dark_profane,,"considered to be evil or wicked, and therefore punished or cursed",,cursed;doomed;lost,blessed;saved;redeemed,,26,24,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,damned:26,41.2958,0.8,False,
accursed,accurs,accursed,,accurs,accurs,inflected_form,accursed,,,dark_profane,,"considered to be evil or wicked, and therefore cursed or punished",,cursed;doomed;lost,blessed;saved;redeemed,,14,13,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,accursed:14,40.7081,0.7,True,low_confidence
blasphemous,blasphemou,blasphemous,,blasphemou,blasphemou,inflected_form,blasphemous,,,dark_profane,,offending or insulting a deity or sacred thing,,sacrilegious;heretical;impious,pious;devout;reverent,,1,1,1,JournalEncounter,blasphemous:1,32.6931,0.8,False,
heretical,heretical,heretical,,heretical,heretical,base,heretical,,,dark_profane,,contrary to or rejecting established doctrine or faith,,sacrilegious;impious;blasphemous,orthodox;conformist;traditional,,1,1,1,ItemSparse,heretical:1,32.6931,0.9,False,
wicked-looking,wicked-look,wicked-looking,,wicked-look,wicked-look,compound,wicked-looking,,wicked-looking,dark_profane,,appearing evil or malevolent,,evil;malevolent;sinister,good;virtuous,,2,2,1,ItemSparse,wicked-looking:2,28.0986,0.8,False,
dark,dark,dark,,dark,dark,base,dark,,,dark_profane,,lacking light or having little light,,light;bright;illuminated,,,743,705,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,dark:743,16.612,0.8,False,
lost,lost,lost,,lost,lost,base,lost,,,death_mourning,,not found or unable to be located,,found;discovered,,,256,254,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,lost:256,45.5491,0.1,True,low_confidence
remains,remain,remains,,remain,remain,inflected_form,remains,,,death_mourning,,the parts of something that are left after it has been destroyed or broken down,,parts;destroyed;broken,intact;whole,,220,216,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,remains:220,43.3982,0.8,False,
fallen,fallen,fallen,,fallen,fallen,base,fallen,,,death_mourning,,having fallen or been defeated,,defeated;beaten;conquered,victorious;triumphant,,169,160,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,fallen:169,43.1358,0.7,True,low_confidence
tomb,tomb,tomb,,tomb,tomb,base,tomb,,,death_mourning,,"a structure or building for the burial of a dead person, typically with a stone monument or memorial",,grave;sepulcher;mausoleum,,,39,37,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,tomb:39,41.6889,1.0,False,
grave,grave,grave,,grave,grave,base,grave,,,death_mourning,,"a hole or pit dug in the ground for burying a dead person, typically one that is marked with a stone monument or memorial",,tomb;sepulcher;mausoleum,,,27,27,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,grave:27,41.3322,1.0,False,
sepulcher,sepulcher,sepulcher,,sepulcher,sepulcher,base,sepulcher,,,death_mourning,,"a building or structure that is used as a tomb or burial place, especially one that is grand or elaborate",,tomb;mausoleum;cemetery,living;alive;breathing,,18,17,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,sepulcher:18,40.9444,0.8,False,
corpse,corpse,corpse,,corpse,corpse,base,corpse,,,death_mourning,,"the body of a dead person or animal, often in a way that is considered unpleasant or disturbing",,body;remains;cadaver,alive;living;thriving,,44,43,3,ItemSparse;JournalEncounter;JournalEncounterSection,corpse:44,39.8067,0.9,False,
buried,bury,buried,,bury,bury,inflected_form,buried,,,death_mourning,,"placed or put in the ground, especially a body",,dead;deceased;interred,,,23,23,3,BroadcastText;ItemSparse;JournalEncounter,buried:23,39.1781,1.0,False,
burial,burial,burial,,burial,burial,base,burial,,,death_mourning,,the act of putting a dead body in the ground or a tomb,,funeral;tomb;grave,,,13,13,3,ItemSparse;JournalEncounter;JournalEncounterSection,burial:13,38.6391,1.0,False,
ghastly,ghastly,ghastly,,ghastly,ghastly,base,ghastly,,,death_mourning,,"causing horror or disgust, especially because of its ugliness or cruelty",,horrific;atrocious;heinous,,,12,12,3,ItemSparse;JournalEncounter;JournalEncounterSection,ghastly:12,38.5649,1.0,False,
haunted,haunt,haunted,,haunt,haunt,inflected_form,haunted,,,death_mourning,,infested or frequented by ghosts or spirits,,ghost;spirit;frequented,peaceful;quiet,,6,6,2,BroadcastText;ItemSparse,haunted:6,35.9459,0.9,False,
mourning,mourn,mourning,,mourn,mourn,inflected_form,mourning,,,death_mourning,,"expressing or feeling sadness or grief, especially for someone who has died",,sadness;grief;death,happiness;joy,,3,3,2,BroadcastText;ItemSparse,mourning:3,35.3863,0.9,False,
war-torn,war-torn,war-torn,,war-torn,war-torn,compound,war-torn,,war-torn,death_mourning,,"War-torn world, death and mourning",,sacred place;healing,,,3,3,3,BroadcastText;JournalEncounter;JournalEncounterSection,war-torn:3,32.3863,1.0,False,
long-lost,long-lost,long-lost,,long-lost,long-lost,compound,long-lost,,long-lost,death_mourning,,something or someone that has been lost for a long time,,lost;time;memory,,,5,5,2,BroadcastText;ItemSparse,long-lost:5,30.7918,0.9,False,
ill-fated,ill-fate,ill-fated,,ill-fate,ill-fate,compound,ill-fated,,ill-fated,death_mourning,,"unlucky or unfortunate, often due to a past mistake or error",,luck;mistake;error,,,3,3,2,BroadcastText;JournalEncounter,ill-fated:3,30.3863,0.9,False,
battle-worn,battle-worn,battle-worn,,battle-worn,battle-worn,compound,battle-worn,,battle-worn,death_mourning,,"worn, damaged from battle",,worn;damaged,new;untouched,,2,2,2,ItemSparse;JournalEncounterSection,battle-worn:2,30.0986,0.8,False,
fallen-king,fallen-k,fallen-king,,fallen-k,fallen-k,compound,fallen-king,,fallen-king,death_mourning,,"former king, now fallen or defeated",,king;fallen,ruler;sovereign,,2,2,2,JournalEncounter;JournalEncounterSection,fallen-king:2,30.0986,0.7,True,low_confidence
off-balance,off-balance,off-balance,,off-balance,off-balance,compound,off-balance,,off-balance,death_mourning,,"unstable, precarious, or out of balance",,unbalanced;precarious,stable;balanced,,2,2,2,ItemSparse;JournalEncounterSection,off-balance:2,30.0986,0.8,False,
torn-out,torn-out,torn-out,,torn-out,torn-out,compound,torn-out,,torn-out,death_mourning,,something that has been ripped or pulled out,,tear;rip;pull,intact;whole,,7,7,1,ItemSparse,torn-out:7,29.0794,0.7,True,low_confidence
re-emerge,re-emerge,re-emerge,,re-emerge,re-emerge,compound,re-emerge,,re-emerge,death_mourning,,to come back or return to a place or situation,,emerge;return;come,stay;remain,,6,5,1,JournalEncounterSection,re-emerge:6,28.9459,0.7,True,low_confidence
blood-soaked,blood-soak,blood-soaked,,blood-soak,blood-soak,compound,blood-soaked,,blood-soaked,death_mourning,,covered in blood,,blood;soaked,,,4,4,1,ItemSparse,blood-soaked:4,28.6094,0.9,False,
blood-stained,blood-stain,blood-stained,,blood-stain,blood-stain,compound,blood-stained,,blood-stained,death_mourning,,stained with blood,,blood;stained,,,4,4,1,ItemSparse,blood-stained:4,28.6094,0.9,False,
amber-trappers,amber-trapper,amber-trappers,,amber-trapper,amber-trapper,compound,amber-trappers,,amber-trappers,death_mourning,,a device or tool used to trap and preserve bodies,,,,,3,3,1,JournalEncounterSection,amber-trappers:3,28.3863,0.8,False,
long-dead,long-dead,long-dead,,long-dead,long-dead,compound,long-dead,,long-dead,death_mourning,,"dead for a long time, often with a sense of nostalgia or reverence",,ancestor;legend;hero,living;alive,,3,3,1,ItemSparse,long-dead:3,28.3863,0.9,False,
age-old,age-old,age-old,,age-old,age-old,compound,age-old,,age-old,death_mourning,,"long-standing or enduring, often in a negative sense",,ancient;timeless;eternal,new;modern;contemporary,,2,2,1,BroadcastText,age-old:2,28.0986,0.8,False,
bleed--and,bleed--and,bleed--and,,bleed--and,bleed--and,compound,bleed--and,,bleed--and,death_mourning,,"to lose or shed blood, often in a violent or traumatic context",,blood;violence;trauma,non-violent;peaceful; tranquil,,2,2,1,JournalEncounter,bleed--and:2,28.0986,0.9,False,
cave-in,cave-in,cave-in,,cave-in,cave-in,compound,cave-in,,cave-in,death_mourning,,a collapse of a cave or tunnel,,collapse;fall;caving,stable;secure;safe,,2,2,1,JournalEncounterSection,cave-in:2,28.0986,0.9,False,
flesh-and-blood,flesh-and-blood,flesh-and-blood,,flesh-and-blood,flesh-and-blood,compound,flesh-and-blood,,flesh-and-blood,death_mourning,,made of or consisting of flesh and blood,,flesh;blood,non-corporeal;incorporeal,,2,2,1,JournalEncounter,flesh-and-blood:2,28.0986,0.8,False,
ice-rimed,ice-rim,ice-rimed,,ice-rim,ice-rim,compound,ice-rimed,,ice-rimed,death_mourning,,covered in ice or frost,,,,,2,2,1,JournalEncounterSection,ice-rimed:2,28.0986,0.8,False,
mounts-in-training,mounts-in-train,mounts-in-training,,mounts-in-train,mounts-in-train,compound,mounts-in-training,,mounts-in-training,death_mourning,,young animals being trained for riding or combat,,train;animal;riding,,,2,2,1,ItemSparse,mounts-in-training:2,28.0986,0.8,False,
short-lived,short-liv,short-lived,,short-liv,short-liv,compound,short-lived,,short-lived,death_mourning,,living for a short time,,life;lifespan;duration,long-lived;prolonged;enduring,,2,2,1,BroadcastText,short-lived:2,28.0986,0.8,False,
amber-trapper,amber-trapper,amber-trapper,,amber-trapper,amber-trapper,compound,amber-trapper,,amber-trapper,death_mourning,,"trapper, amber, death",,trapper;amber;death,,,1,1,1,JournalEncounterSection,amber-trapper:1,27.6931,0.5,True,low_confidence
bones--there,bones--there,bones--there,,bones--there,bones--there,compound,bones--there,,bones--there,death_mourning,,the bones or remains of something or someone,,,,,1,1,1,BroadcastText,bones--there:1,27.6931,0.5,True,low_confidence
crunched-up,crunched-up,crunched-up,,crunched-up,crunched-up,compound,crunched-up,,crunched-up,death_mourning,,"compressed or crushed, often used to describe something that has been damaged or destroyed",,crunch;up,,,1,1,1,ItemSparse,crunched-up:1,27.6931,0.7,True,low_confidence
die--just,die--just,die--just,,die--just,die--just,compound,die--just,,die--just,death_mourning,,"to die or be killed, especially in a tragic or unjust manner",,kill;murder;slaughter,,,1,1,1,BroadcastText,die--just:1,27.6931,0.5,True,low_confidence
fathom-lord,fathom-lord,fathom-lord,,fathom-lord,fathom-lord,compound,fathom-lord,,fathom-lord,death_mourning,,"a lord or master of the sea, specifically Fathom-Lord Karathress",,lord;master;ruler,servant;slave;subject,,1,1,1,JournalEncounter,fathom-lord:1,27.6931,0.7,True,low_confidence
guardian-is,guardian-i,guardian-is,,guardian-i,guardian-i,compound,guardian-is,,guardian-is,death_mourning,,a protector or guardian of something or someone,,watchful;vigilant;defender,harmful;detrimental;malevolent,,1,1,1,JournalEncounter,guardian-is:1,27.6931,0.7,True,low_confidence
ill-treated,ill-treate,ill-treated,,ill-treate,ill-treate,compound,ill-treated,,ill-treated,death_mourning,,treated badly or unfairly,,treat;fairly;kindly,,,1,1,1,ItemSparse,ill-treated:1,27.6931,1.0,False,
leg-meat,leg-meat,leg-meat,,leg-meat,leg-meat,compound,leg-meat,,leg-meat,death_mourning,,"the meat of a leg, often in the context of food or consumption",,meat;food;consumption,vegetarian;abstinent,,1,1,1,ItemSparse,leg-meat:1,27.6931,0.8,False,
liver-scented,liver-scent,liver-scented,,liver-scent,liver-scent,compound,liver-scented,,liver-scented,death_mourning,,having a strong liver-like smell,,pungent;foul;noxious,,,1,1,1,BroadcastText,liver-scented:1,27.6931,0.4,True,low_confidence
long-fallen,long-fallen,long-fallen,,long-fallen,long-fallen,compound,long-fallen,,long-fallen,death_mourning,,having fallen long ago,,dead;deceased;departed,,,1,1,1,ItemSparse,long-fallen:1,27.6931,0.5,True,low_confidence
lumber-slicing,lumber-slic,lumber-slicing,,lumber-slic,lumber-slic,compound,lumber-slicing,,lumber-slicing,death_mourning,,a device for cutting wood,,axe;saw;woodcutting,,,1,1,1,JournalEncounterSection,lumber-slicing:1,27.6931,0.8,False,
nearly-headless,nearly-headless,nearly-headless,,nearly-headless,nearly-headless,compound,nearly-headless,,nearly-headless,death_mourning,,almost completely beheaded or decapitated,,headless;decapitated;beheaded,whole;intact,,1,1,1,ItemSparse,nearly-headless:1,27.6931,0.2,True,low_confidence
now-collapsing,now-collaps,now-collapsing,,now-collaps,now-collaps,compound,now-collapsing,,now-collapsing,death_mourning,,currently collapsing,,collapsing;family;words,,,1,1,1,ItemSparse,now-collapsing:1,27.6931,0.6,True,low_confidence
pillar-nest,pillar-nest,pillar-nest,,pillar-nest,pillar-nest,compound,pillar-nest,,pillar-nest,death_mourning,,"a type of nest or resting place, often used to describe a location for the dead or dying",,,,,1,1,1,ItemSparse,pillar-nest:1,27.6931,0.7,True,low_confidence
plague-doused,plague-dous,plague-doused,,plague-dous,plague-dous,compound,plague-doused,,plague-doused,death_mourning,,"covered or saturated with a plague, often used to describe a location or object that has been affected by disease",,,,,1,1,1,ItemSparse,plague-doused:1,27.6931,0.8,False,
pus-like,pus-like,pus-like,,pus-like,pus-like,compound,pus-like,,pus-like,death_mourning,,having a pus-like appearance or texture,,foul;putrid;gangrenous,,,1,1,1,ItemSparse,pus-like:1,27.6931,1.0,False,
remains--and,remains--and,remains--and,,remains--and,remains--and,compound,remains--and,,remains--and,death_mourning,,the parts of something that are left behind after it has been destroyed or consumed,,remain;left;behind,destroyed;consumed,,1,1,1,BroadcastText,remains--and:1,27.6931,0.8,False,
run-down,run-down,run-down,,run-down,run-down,compound,run-down,,run-down,death_mourning,,"in a state of decline or disrepair, possibly in a context related to death or mourning",,down;decline,,,1,1,1,JournalEncounter,run-down:1,27.6931,0.9,False,
